body,title,url 
"  
Juchitán de Zaragoza. - El Ayuntamiento de San Mateo del Mar, comunidad Ikoots, del Istmo de Tehuantepec en Oaxaca, confirmó la masacre de 15 habitantes indígenas como resultado de un conflicto político-electoral entre la cabecera municipal y otras comunidades. 

De acuerdo con la autoridad municipal, las víctimas fueron torturadas y quemadas vivas; entre ellas dos mujeres. 

En un comunicado oficial, el gobierno municipal informó que las víctimas, que fueron linchadas y quemadas,  eran originarias de la agencia de Huazantlán del Río, y su muerte es consecuencia de la violencia que escaló en la zona desde el medio día de ayer domingo, tras un choque en un filtro sanitario contra Covid-19 en la agencia La Reforma. 

El conflicto, que se arrastra desde la elección municipal, escaló este domingo tras un enfrentamiento en un filtro sanitario contra el Covid-19, instalado en una de las agencias municipales, por el cual chocaron ambas partes en disputa. 

Los grupos en conflicto son los seguidores del edil Bernardino Ponce y un grupo de comunidades y autoridades auxiliares que no lo reconocen como presiente municipal, luego de que el día de la elección hubo conatos de violencia y quema de casillas.

El presidente municipal, Bernardino Ponce Hinojosa, responsabilizó de los hechos a  un grupo armado encabezado siete personas, incluido José Luis Chávez Salinas, agente municipal de Huazantlán del Río. 

""Torturaron, quemaron vivos y asesinaron a 15 de nuestros ciudadanos, incluidas 2 mujeres que no hacían más que por su propia convicción defender su derecho de manifestación pacífica en la cual reclamaban que en semanas previas habían sido violados sus derechos como ciudadanos y ciudadanas al haber sido detenidas y retenidas en contra de su voluntad por quien se ostenta como agente municipal de Huazantlán del Río."", detalla en un documento oficial. 

“Este grupo armado no solamente arremetió contra las mujeres y hombres que defendían sus derechos; también acometieron violentamente en los domicilios de varias mujeres, quien hoy también son parte de las víctimas mortales y a quien previamente habían privado de su libertad junto con sus menores hijas y había sido encarceladas sin justificación"". 

El ayuntamiento dijo que gracias a la  intervención de la Guardia Nacional fue que se dispersaron parcialmente los ataques, lo cual “evitó una desgracia de índoles mayores”. “Ni la misma Guardia Nacional pudo contener los hechos por completo, rescatando con vida solamente a dos de mis ciudadanos indígenas de nombre Adán N y Rosario N.”, dice el edil. 

Por su parte, el grupo contrario al presidente municipal que se congrega en la Unión de Agencias y Comunidades indígenas responsabilizaron de los hechos al presidente y sus seguidores. 

Este grupo de habitantes que desconocen al edil había denunciado previamente violencia sistemática por parte de Bernardino Ponce y sus seguidores, luego de que en mayo pasado un grupo de personas afines privó de la libertad a autoridades auxiliares y asesinó al agente suplente  de Huazantlán, hechos por los que la Defensoría de los Derechos Humanos del Pueblo de Oaxaca (DDHPO) emitió medidas cautelares a su favor. 

El gobernador Alejandro Murat confirmó que hay víctimas mortales e instruyó que los titulares de la secretarías de Seguridad y General de Gobierno se trasladaran a esta comunidad indígena que se localiza en una delgada franja de tierra entre dos mares, el Océano Pacífico y un brazo que conforma la Laguna Superior, para brindar apoyo de las víctimas y restablecer la seguridad de la región.
",Confirman masacre de 15 ikoots en San Mateo del Mar por conflicto político-electoral ,https://oaxaca.eluniversal.com.mx/municipios/22-06-2020/confirman-masacre-de-15-ikoots-en-san-mateo-del-mar-por-conflicto-politico
 ,,https://www.avisooportuno.mx/inmuebles
"  
El coordinador de Morena en el Senado, Ricardo Monreal Ávila, consideró que la visita del presidente Andrés Manuel López Obrador, a la Casa Blanca, la próxima semana, ""es un acto diplomático de alta envergadura, y no asistir puede poner en riesgo la relación  de cooperación que se ha construido en los dos últimos años"".
El líder de la mayoría senatorial repasó los momentos de cooperación de Estados Unidos hacia México, en los que mencionó el apoyo con motivo de la pandemia, y en la fijación de una cuota petrolera especial a México en la OPEP, acorde a los intereses mexicanos, lo que justifica el viaje a Washington, subrayó, ""independientemente de la coyuntura política por la que atraviesa actualmente la Unión Americana"", es decir la campaña electoral próxima con la que Donald Trump busca la reelección.
Por su parte, la senadora Lilly Téllez García (PAN), en un mensaje en su red social escribió: ""Salió caro el favor petrolero de Trump a México. Va el Presidente a Estados Unidos a echarle porras en campaña"".
Andrés Manuel López Obrador ha infirmado que el próximo martes 7 de julio se trasladará a Washington, a fin de cumplir la visita a Donald Trump, para lo cual la Presidencia de la República y la Secretaría de Relaciones Exteriores han programado el miércoles 8 y el jueves 9 próximos. El Ejecutivo federal por mandato constitucional debe informar de su salida, en este caso, a la Comisión Permanente del Congreso de la Unión, que se reunirá el miércoles, sin más intervención que recibir la notificación por plazo menos a siete días.
Leer más: El Foco. Así será la reunión entre Trump y AMLO
Los coordinadores del PAN, Mauricio Kuri González, y de Movimiento Ciudadano, Dante Delgado Rannauro, afirman que no comparten que López Obrador visite al estadounidense, por separado plantaron que aproveche la salida para entrar en contacto con diversos actores políticos y que además del T-MEC aborde los problemas migratorio y de tráfico de armas, así como la actual problemática de salud.
La presidenta de la Comisión de Relaciones Exteriores América del Norte, Gina Cruz Blackledge (PAN) dijo que un viaje en visita oficial no es suficiente y pidió que se eleve a rango de visita de Estado, con lo cual el jefe del Ejecutivo federal entraría en contacto con congresistas y empresarios. La salida parece más una gira de campaña electoral permanente de López Obrador y Trump.

maot
","Visita a Trump es un “acto diplomático de alta envergadura”, dice Monreal",http://www.eluniversal.com.mx/nacion/politica/monreal-visita-trump-es-un-acto-diplomatico-de-alta-envergadura
"  
Masahiro Tanaka recibió un pelotazo en la cabeza por parte de Giancarlo Stanton, durante la práctica de este sábado de los Yankees de Nueva York.
Dos de las estrellas de los Bombarderos realizaban una dinámica de rutina, que se transformó en un susto para la novena neoyorquina, previo al arranque de temporada de la MLB tras la pandemia de Covid-19.
Tanaka, diestro dentro de la rotación de abridores en Nueva York, lanzaba como si fuera un juego simulado desde el montículo, por lo que no ocupó la pantalla protectora.
Stanton conectó una bola de baja velocidad y mandó una línea de regreso al japónes. La pelota pareció golpear a Tanaka en el lado derecho de la cabeza, y el lanzador cayó al suelo de inmediato, reportaron desde el Yankee Stadium.
LEER TAMBIÉN: Expitcher de Grandes Ligas fallece en accidente de avión
La reacción del jardinero fue agacharse cerca del plato con las manos en las caderas mientras el personal médico del equipo atendía a Tanaka, quien salió del diamante con ayuda del cuerpo médico del equipo.

 
 El diestro regresó a Nueva York esta semana, proveniente de Japón y formará parte de la rotación, junto a Gerrit Cole, James Paxton, J.A. Happ y Jordan Montgomery.

Estado de Masahiro Tanaka

RHP Masahiro Tanaka was hit in the head with a line drive during today’s sim game. He is currently alert, responsive and walking under his own power. He is being sent to
NewYork–Presbyterian Hospital for further evaluation and testing.
 — New York Yankees (@Yankees) July 4, 2020


Espero que Tanaka esté bien y esto no pase de una contusión.
Luce feo el golpe, y la reacción del japonés es escalofriante. pic.twitter.com/NzTvsx1sHY
 — Javier Gonzalez / (@JavierGH1213) July 4, 2020
 ",Pitcher de los Yankees recibe fuerte pelotazo de su compañero,http://www.eluniversal.com.mx/universal-deportes/beisbol/yankees-masahiro-tanaka-recibe-pelotazo-de-su-companero
"  
“Nuestro primer visitante extranjero, ¡qué placer!”. De esa manera reciben a EL UNIVERSAL en Bagno de Bologna, un pabellón de playa ubicado en Cesenatico, destino turístico frente a las aguas del mar Adriático. 
Tras el colapso económico ocasionado por uno de los confinamientos más estrictos decretados en Europa para frenar el avance del coronavirus, Italia anhela más que nunca la llegada de turistas.
El sector representa 13% del Producto Interno Bruto (PIB) y concentra 14% de la fuerza laboral. De su desempeño en las próximas semanas dependerá el estado en el que inicie el proceso de recuperación. La Organización para la Cooperación y el Desarrollo Económicos (OCDE) estima que unos 216 mil 100 negocios operaban el rubro de alojamiento de 2018.
A pesar de la desconfianza en la parte sur, menos golpeada por la pandemia que la próspera zona del norte, el presidente Giuseppe Conte permitió inicialmente los desplazamientos entre las regiones, y a partir del próximo 15 de julio abrirán las fronteras externas con el resto de los socios del área de libre circulación de personas conocida como Schengen.
La decisión avalada por el comité gubernamental encargado de estimar la peligrosidad del Covid-19 ha sido acogida con gratitud en las populares playas italianas, donde se mantiene vivo el espíritu de que aún es posible salvar la temporada veraniega en un “año negro” para el turismo.
La esperanza ha tomado vuelo entre el personal de Bagno de Bologna, luego de dos fines de semana con casa llena. Los visitantes vienen de las urbes más cercanas, como Cesena y Bolonia.
“Necesitaremos más que un par de días buenos para sobrevivir”, dice Manuele, un empleado que porta una careta de plástico transparente para evitar contagiarse.
Con la reapertura, las personas disfrutan de un día soleado en el exterior en Lido, Milán. Foto: MATTEO CORNER. EFE

De lunes a viernes, el complejo registra una ocupación de alrededor de 25% de los camastros, principalmente son jóvenes de entre 14 y 22 años, cuyos padres tienen un segundo domicilio en esa zona.
“Hay todavía miedo, no vemos familias ni tampoco a los pensionados regulares. Ojalá que los extranjeros se animen a venir ahora que abrieron la frontera”, señala el trabajador.
Alemanes, franceses, suizos, austriacos y británicos constituyen los principales visitantes en Italia, aunque desde 2017 los estadounidenses y chinos exhiben fuertes incrementos. Demoskopika, firma especializada en estadísticas, estima que este año podría terminar con 143 millones de turistas menos y la desaparición de 18 mil millones de euros en gasto en el rubro, a causa de la emergencia sanitaria.

A la suerte
En el balneario romañolo explican que debido al brote han perdido completamente dos meses de ingresos, uno de ellos clave. Mayo aparecía en el calendario como el que prometía pagar una parte importante de las facturas este año. Entre los eventos previstos estaba Nove Colli, la carrera de ciclismo internacional de gran fondo por excelencia en el país, que fue aplazada hasta 2021.
“Perder ese mes ha sido devastador”, comenta un empleado de una heladería ubicada en el puerto del canal.
Por esas calles son evidentes las secuelas del parón económico: tiendas de artículos de baño, cafeterías, así como restaurantes muestran “pulso” de abandono, al igual que algunos hoteles.
Los comerciantes explican a este diario que muchos negocios no están reabriendo por falta de recursos y asistencia gubernamental. El soporte del Estado se limitó a 600 euros al mes y fue parejo; es decir, el mismo monto fue asignado a un restaurante que a una panadería que siguió operando de forma habitual. La cobertura sólo se aplicó durante dos meses, y lejos está de las necesidades de los hoteleros.
Una investigación realizada por la periodista local Anna Budini exhibió las dificultades para poner en marcha uno de esos establecimientos luego del confinamiento. Estimó que un propietario de un hotel de tres estrellas con aproximadamente 30 habitaciones debe contar, de entrada, con unos 20 mil euros para cubrir los costos fijos de “reapertura previa” y los gastos obligatorios básicos operativos, excluyendo personal, suministro de almacén y servicios públicos.
Otro motivo por el que algunos de esos negocios no han reabierto, explican los pobladores, es el hecho de que no están dispuestos a asumir el riesgo de registrar a un huésped por el virus. En caso de un brote epidemiológico, los visitantes y los empleados deberán ser puestos en cuarentena.
La gente comienza a frecuentar la playa de Lido Castel Porziano, en Roma. Foto: EMANUELE VALERI. EFE

Las medidas anti-Covid adoptadas por hoteles cinco estrellas y dirigidas a reforzar la seguridad en los locales italianos incluyen la introducción de mecanismos de desinfección en el sistema de ventilación y algunas novedades tecnológicas, como la digitalización del check-in y la consulta del menú del restaurante vía teléfono inteligente.

Protocolo costero
A pesar de que en la costa de Emilia-Romaña intentan revivir la normalidad habitual, el primer nado después del confinamiento no es el mismo en época de coronavirus. Ante todo, se requiere de disciplina, ajustarse a reglas nunca antes vistas entre los visitantes en las cálidas aguas del mar Adriático. El protector solar, la toalla y el traje de baño resultan insuficientes.
En los pabellones, reservar no es necesario, pero sí recomendable. Lo primero que exhibe la entrada del establecimiento playero son carteles que ilustran los comportamientos a seguir para prevenir y contener el riesgo de contagio por coronavirus.
También la recepción ha sido organizada de tal manera que a la llegada se puede respetar el distanciamiento social. El acceso es controlado, y tras la bienvenida al visitante a éste se le pide desinfectar las manos; luego es conducido por un empleado al lugar asignado. Asimismo, las sombrillas guardan una distancia de cuatro metros y medio entre sí.
En los espacios comunes, las regaderas cuentan con cantidad suficiente de jabón líquido, y en los baños hay guantes y gel antibacterial.
Los trabajadores en la zona portan una careta de plástico transparente y guantes de látex; además, con frecuencia higienizan los camastros, los inodoros, así como las áreas comunes. Respecto al deporte, está permitido el voleibol.
El cubrebocas se ha convertido en un utensilio habitual entre los italianos: se usa para viajar en el transporte, hacer compras en el supermercado o ir al estilista; sin embargo, la mascherine no es obligatoria en la playa, ya que se supone que hay suficiente distancia entre las sombrillas. De esta manera, por un instante es posible desconcertarse de la crisis económica y la experiencia del lockdown, disfrutando del mar y el sol en completa tranquilidad. 
 
","Tras confinamiento, Italia busca recuperar turismo",http://www.eluniversal.com.mx/mundo/tras-confinamiento-italia-busca-recuperar-turismo
   Toggle navigation  SuscripcionesEl Universal ImpresoEl Universal QuerétaroEl Universal Digital                      >         ,,https://www.clubeluniversal.mx/content/suscripciones
"  

Jalisco tiene 6 mil 386 casos confirmados y 636 muertos por coronavirus, de acuerdo con el reporte del 28 de junio de la Secretaría de Salud del gobierno federal.

Además, hay 15 mil 976 casos negativos y mil 939 sospechosos en la entidad. 

La tasa de incidencia de Covid-19 en Jalisco es de 75.94 casos por cada 100 mil habitantes.

El semáforo Covid para Jalisco se mantiene en naranja.

La Secretaría de Salud del gobierno federal informó que al 28 de junio hay registro de 26 mil 648 muertos y 216 mil 852 casos confirmados acumulados de coronavirus en México.

Lee también:  México llega a 216 mil 852 casos de Covid-19; hay 26,648 muertos

Cronología del coronavirus en Jalisco

En el estado de Jalisco se implementaron las medidas de sana distancia una semana antes de que iniciaran a nivel federal, como la suspensión de eventos masivos y clases, que en el estado se suspendieron desde el 17 de marzo.

A lo largo de la contingencia causada por el coronavirus, el gobernador de Jalisco, Enrique Alfaro, ha tenido varias diferencias con el subsecretario Hugo López-Gatell, por la aplicación de pruebas rápidas para detectar coronavirus.

13 de marzo. Universidades de Jalisco anuncian que adelantan la suspensión de clases presenciales y la realización de clases en línea, como medida preventiva para evitar contagios de Covid-19.

14 de marzo. Se confirman los dos primeros casos de coronavirus en Jalisco.

17 de marzo. Se suspenden las clases en Jalisco hasta nuevo aviso.

18 de marzo. El gobernador Enrique Alfaro informó del cierre total de casinos, bares, antros, salones de fiestas y eventos, centros nocturnos y cantinas.

20 de marzo. A través de un mensaje en redes sociales, Enrique Alfaro pidió a los jaliscienses permanecer cinco días de aislamiento total para evitar un crecimiento exponencial en los contagios de Covid-19.

23 de marzo. El gobierno de Jalisco pidió al federal el cierre de aeropuertos en la entidad, para prevenir contagios.

28 de marzo. Al menos seis enfermeras fueron atacadas o discriminadas en Guadalajara, debido al miedo de los tapatíos a contagiarse de Covid-19.

Lee también: Así opera Despensa Segura en apoyo a afectados por Covid-19

31 de marzo. El gobierno de Jalisco implementó controles de acceso al área metropolitana de Guadalajara.

2 de abril. Alfaro acusó a Hugo López-Gatell de mentir sobre las pruebas rápidas y dijo que bloquear la aplicación de tests para Covid-19 podría considerarse como traición a la patria.

2 de abril. El subsecretario Hugo López-Gatell le mandó saludos al gobernador de Jalisco durante la conferencia nocturna, después de ser cuestionado sobre las declaraciones de Enrique Alfaro.

16 de abril. Jalisco busca a médicos voluntarios para combatir el Covid-19.

19 de abril. El gobierno de Jalisco anunció el endurecimiento de medidas de sana distancia.

21 de abril. Detienen a seis personas por violar el confinamiento en Jalisco.

23 de abril. El gobernador Enrique Alfaro llamó pendejos a quienes siguen sin atender las medidas por el coronavirus.

9 de mayo. Enrique Alfaro informa que las escuelas de Jalisco no regresarán a clases presenciales y terminarán ciclo escolar en línea.

Con información de UN1ÓN Jalisco

Casos confirmados de coronavirus en JaliscoInfogram
",Casos confirmados de Covid-19 en Jalisco al 28 de junio,http://www.eluniversal.com.mx/estados/coronavirus-jalisco-casos-confirmados-de-covid-19-al-28-de-junio
 ,Salvador García Soto,http://www.eluniversal.com.mx/autor-opinion/columnistas/salvador-garcia-soto/serpientes-y-escaleras
"  
Oaxaca de Juárez.- María, Fátima, Virginia, Julia y muchas más. En la primera mitad del 2020, al menos 60 mujeres han sido asesinadas de manera violenta en el estado de Oaxaca, lo anterior de acuerdo con cifras del Grupo de Estudios sobre la Mujer “Rosario Castellanos” (GES Mujer).

De acuerdo con esta organización que trabaja para visibilizar la violencia feminicida, de estas 60 mujeres asesinadas, a 37 las mataron durante el periodo de aislamiento en el hogar por la pandemia de Covid-19, que inició el pasado mes de marzo.

El feminicidio que más recientemente se sumó a este conteo fue el de María, una adolescente de 17 años quien fue calcinada junto con su bebé Alexander de un año y 10 meses, quienes fueron asesinados el 28 de junio pasado en Ejutla de Crespo.

María fue vista por última vez cuando abordó una unidad de mototaxi la mañana de ese domingo, y desde entonces no se supo nada de ella hasta que la familia fue contactada para que identificara ambos cuerpos.

Los restos fueron localizados cuando se detectó un incendio en el cerro El Mexicano, perteneciente a Ejutla de Crespo, por lo que elementos de la policía municipal se trasladaron al lugar y encontraron los cuerpos que aún eran consumidos por el fuego.

Tras estos hechos la Fiscalía General del Estado de Oaxaca (FGEO) abrió una carpeta de investigación y explicó que el crimen se indaga bajo el protocolo de feminicidio hasta que se determine el móvil del mismo.

Mientras que la autoridad municipal de San Miguel Ejutla, en los Valles Centrales, informó a EL UNIVERSAL que analiza imponer un toque de queda por las noches como una medida de seguridad, pues este doble asesinato ha indignado a la comunidad, dado que nunca habían vivido un crimen tan atroz.

Sobre el crimen contra María y su hijo, GES Mujer señaló: “Necesitamos que las autoridades de Oaxaca castiguen al o las personas responsables de asesinar a la adolescente María y a su hijo Alexander. La impunidad refuerza la idea de que se puede matar a una mujer sin que haya castigo por ello”.

En todas las regiones

De acuerdo con la organización, el Istmo de Tehuantepec es la entidad donde se han registrado la mayoría de los crímenes contra mujeres, con un 21% de casos; después se ubican los Valles Centrales, con 20%; luego, las regiones de la Cuenca del Papaloapan y la Costa, con 16% cada una; la Mixteca con 12%; Sierra Sur con 7%; Sierra Norte con 5% y Cañada con 3%.

Precisamente en esta última región, habitada en su mayoría por el pueblo mazateco, se dio a conocer el pasado 24 de junio, el doble feminicidio de Virginia y Julia, madre e hija quienes fueron asesinadas en el municipio de Huautla de Jiménez.

Mientras que durante junio, en la Cuencua del Papaloapan, colectivos feministas, y la sociedad en general, se manifestaron en varias ocasiones para exigir un freno a la violencia contra la mujer. Lo anterior luego de la desaparición de cuatro jóvenes, una de las cuáles fue localizada asesinada, y el hallazgo de una fosa clandestina en Tuxtepec, que contenía dos cuerpos, al menos uno de ellos de mujer.

El registro de GES Mujer señala que de finales de 2016 a la fecha, se contabilizan 443 asesinatos violentos de mujeres, de los cuales 228 han sucedido desde que la Secretaría de Gobernación (Segob) declaró la alerta de género para 41 municipios de Oaxaca en agosto de 2018.

En tanto, la organización puntualiza que la mayoría de estos crímenes han sucedido por impacto de bala, concentrando 63% del total.
","Han asesinado a 60 mujeres en 2020, a 37 durante la cuarentena ",https://oaxaca.eluniversal.com.mx/sociedad/03-07-2020/han-asesinado-60-mujeres-en-2020-37-durante-la-cuarentena
"  
Nueva Delhi.- El Consejo Indio de Investigación Médica (ICMR) defendió hoy la aceleración de los ensayos clínicos para el desarrollo de una vacuna autóctona contra el Covid-19, que prevé lanzar ""a más tardar el 15 de agosto"" y que ha generado críticas por los riesgos del proceso. 
""Es importante que el ICMR agilice los ensayos clínicos con una vacuna autóctona prometedora. Frente a la naturaleza sin precedentes de la pandemia del Covid-19, y la consiguiente dislocación de la vida normal, todos los demás candidatos a vacunas en todo el mundo han sido igualmente acelerados"", explicó el Consejo en un comunicado. 
La explicación del instituto llega un día después de que medios locales publicasen una carta del ICMR dirigida a las instituciones seleccionadas para los ensayos clínicos, en la que se refirió a estos como ""un proyecto prioritario que está siendo monitoreado en el nivel más alto del gobierno"". 
""Se prevé lanzar la vacuna para uso en salud pública a más tardar el 15 de agosto de 2020"", declaró el instituto en la carta difundida ayer. 
Expertos han cuestionado los riesgos de acelerar el proceso en un periodo inédito y expresaron su preocupación por la presión que hace el instituto con tal solicitud. 
Sin embargo, el ICMR dijo hoy que el proceso ""está estrictamente apegado a las normas aceptadas a nivel mundial para acelerar el desarrollo de vacunas para enfermedades de potencial pandémico en las que los ensayos en humanos y animales pueden continuar en paralelo"". 
El ICMR está apoyando el desarrollo clínico de esta vacuna ya que el candidato ""parece ser prometedor"", aseguró. 
Asimismo, indicó que la carta divulgada por los medios ""tenía la intención de reducir la burocracia innecesaria, sin pasar por alto ningún proceso necesario, y acelerar el reclutamiento de participantes"". 
La potencial vacuna fue desarrollada por el laboratorio indio Bharat Biotech International en colaboración con el ICMR. 
""Covaxin"" es la primera vacuna potencial desarrollada por un laboratorio indio contra el Covid-19 en recibir la autorización para su ensayo en personas y se trata de una vacuna inactivada a partir del aislamiento de ""la cepa Sars-Cov-2"". 
Con 648 mil 315 casos confirmados, la India es el cuarto país del mundo con más infecciones de Covid-19, por detrás de Estados Unidos, Brasil y muy cerca de Rusia. A día de hoy se han producido 18 mil 655 muertes confirmadas por coronavirus. 
Aunque se trata de la primera vacuna que llega a fase de pruebas clínicas en la India, en todo el mundo hay en torno a una decena de fármacos de este tipo que ya han comenzado a probarse en humanos, en fases algunas de ellas mucho más avanzadas que la india. 
El país asiático, conocido como la farmacia del tercer mundo por su alta producción de genéricos a bajo coste, se posiciona también como uno de los principales candidatos para la fabricación mundial en altas dosis de la vacuna una vez se obtenga una definitiva.
agv/ed
",India defiende ensayos de vacuna contra Covid-19 que prevé lanzar el 15 de agosto,http://www.eluniversal.com.mx/mundo/india-defiende-ensayos-de-vacuna-contra-covid-19-que-preve-lanzar-el-15-de-agosto
"  
De cara al Apertura 2020 los clubes también arreglan sus cuestiones de televisión, siendo algunos los que cambiarán de aires, de canal, y hasta de días de transmisión.
Las novedades serán que el Atlas cambiará de horario, al sábado y ahora sus juegos se verán en Tv Azteca y Televisa, además de la cadena de paga Izzi, junto con ESPN. Mazatlán FC irá los viernes por la noche por TV Azteca. También Necaxa será transmitido por Azteca los viernes, al igual que el FC Juárez en información que dio el periodista David Medrano en su cuenta de Twitter.
Chivas tendrá algunas transmisiones por circuito cerrado, es decir, Televisa ni TV Azteca o Multimedios irán en transmisión abierta, ya que se irán solamente por Izzi y Chivas TV. No serán encuentros TOP, es decir, no ante rivales como Pumas, Cruz Azul, América y Atlas.
 

 

-
En esta época globalizada, ya se sabe, se acabaron, casi en su totalidad, las exclusividades y hay equipos que comparten sus transmisiones.
Así quedará el mapa futbolístico-televisivo, para el próximo torneo, tomando en cuenta que los horarios y días podrán modificarse por temas de audiencia.
AMÉRICA
Televisa-TUDN -Canal 5-
Sábados 17 horas

GUADALAJARA
Televisa-TUDN -Canal 5-
Tv Azteca -Canal 7-
Multimedios
Chivas TV
Las Chivas tendrán sus juegos de local los sábados por la noche, regularmente.

CRUZ AZUL
Televisa-TUDN -Canal 5-
Sábados 17 horas

PUMAS
Televisa-TUDN -Canal 2-
Domingos 12 horas

TOLUCA
Televisa-TUDN -Canal- 2
Domingos 12 horas
MAZATLÁN
Tv Azteca -Canal 7-
Viernes 21 horas.
NECAXA
Tv Azteca -Canal 7-
Viernes 19 horas. Algunos juegos compartidos con Televisa.
FC JUÁREZ
Tv Azteca -Canal 7-
Viernes 21 horas. Algunos juegos compartidos con Televisa.
PUEBLA
Tv Azteca -Canal 7-
Viernes 21 horas.
ATLAS
Televisa-TUDN -Canal 5-
Tv Azteca -Canal 7-
Izzi
Los Rojinegros volverían a jugar los sábados a las 21 horas.
TIGRES
Televisa-TUDN
Izzi
Sábados 19 horas.
MONTERREY
Fox Sports
Sábados 21 horas
SANTOS
Fox Sports
Domingos 16 horas
PACHUCA
Fox Sports
Claro Sports
Sábados 19 horas
TIJUANA
Fox Sports 2
Sábados 19 horas.
LEÓN
Fox  Sports 
Claro Sports
Sábados 21 horas
QUERÉTARO
Imagen Televisión
Fox Sports
Sábados 17 horas
ATLÉTICO DE SAN LUIS
ESPN 2
Viernes 19 horas
LEER MÁS: Lionel Messi se irá del Barcelona en 2021
",Así se repartió la televisión a los equipos en el Apertura 2020,http://www.eluniversal.com.mx/universal-deportes/futbol/ligamx-asi-se-repartio-la-tv-los-equipos-en-el-apertura-2020
"   0 % PULSO SOCIAL0 La relación del perro con el hombre ha cambiado con el paso de los años de acuerdo con las necesidades de los humanos. Han sido utilizados para el pastoreo, como cazadores, guardias de seguridad y ahora son en su gran mayoría, perros de compañía de hombres, mujeres, niños y personas mayores; pero dentro de la gran variedad de razas de perros, hay algunas que han sido catalogadas como exóticas.
 
Es importante resaltar que para que un lomito se convierta en el compañero perfecto, la “raza” tiene mucho que ver. De hecho, es más frecuente ver perros mestizos, gracias a que las personas son más conscientes sobre la importancia de la adopción y hacen clic con perritos que necesitan un hogar. 
Las 10 razas de perro más grandes de mundo
Alrededor del mundo hay razas muy extrañas o peculiares que son muy llamativas, pero que casi nunca vemos en el día a día. Algunas de ellas son resultado de la evolución natural o de cruces espontáneos, pero también hay criadores que, lamentablemente, intentan crear razas nuevas, aún con los peligros que esto conlleva.
Aquí en De10.mx queremos mostrarte a las razas de perros que han sido consideradas como extrañas y exóticas, pero que sin duda nos encantaría tener en casa por su singularidad… ¡mira la galería!
 
VIDEO:


",,https://de10.com.mx/vivir-bien/las-10-razas-de-perro-mas-exoticas-del-mundo
